system:time_start,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9
"Sep 6, 2022",0.124,0.068,0.06,0.112,0.127,0.099,0.102,0.078,0.078,0.076,0.076,0.247
"Sep 11, 2022",,,,,,,,,,,,
"Sep 16, 2022",0.126,0.066,0.058,0.111,0.115,0.104,0.11,0.081,0.08,0.076,0.073,0.064
"Sep 21, 2022",0.141,0.044,0.036,0.135,0.176,0.157,0.142,0.044,0.049,0.04,0.036,0.032
"Sep 26, 2022",0.14,0.058,0.051,0.127,0.143,0.101,0.098,0.074,0.072,0.07,0.067,0.049
"Oct 1, 2022",0.156,0.03,0.025,0.18,0.241,0.121,0.102,0.035,0.042,0.038,0.029,0.011
"Oct 6, 2022",0.174,0.027,0.023,0.184,0.249,0.1,0.078,0.042,0.042,0.044,0.037,0.024
"Oct 11, 2022",0.161,0.029,0.025,0.191,0.237,0.106,0.089,0.044,0.047,0.037,0.034,0.011
"Oct 16, 2022",0.159,0.039,0.034,0.16,0.202,0.103,0.093,0.056,0.055,0.051,0.048,0.085
"Oct 21, 2022",0.156,0.028,0.023,0.199,0.247,0.104,0.085,0.041,0.043,0.04,0.033,0.018
"Oct 26, 2022",0.172,0.022,0.02,0.204,0.291,0.107,0.078,0.025,0.027,0.031,0.023,0.009
"Oct 31, 2022",,,,,,,,,,,,
"Nov 5, 2022",,,,,,,,,,,,
"Nov 10, 2022",,,,,,,,,,,,
"Nov 15, 2022",0.108,0.069,0.068,0.133,0.179,0.096,0.09,0.064,0.066,0.058,0.069,0.131
"Nov 20, 2022",,,,,,,,,,,,
"Nov 25, 2022",,,,,,,,,,,,
"Nov 30, 2022",,,,,,,,,,,,
"Dec 5, 2022",0.181,0.017,0.015,0.218,0.3,0.095,0.07,0.029,0.03,0.022,0.024,0.002
"Dec 10, 2022",0.16,0.023,0.014,0.196,0.221,0.103,0.089,0.053,0.054,0.045,0.043,0.003
"Dec 15, 2022",0.162,0.029,0.027,0.199,0.252,0.102,0.074,0.036,0.037,0.044,0.037,0.017
"Dec 20, 2022",,,,,,,,,,,,
"Dec 25, 2022",0.175,0.016,0.016,0.21,0.278,0.112,0.082,0.025,0.028,0.033,0.025,0.011
"Dec 30, 2022",,,,,,,,,,,,
"Jan 4, 2023",0.117,0.042,0.044,0.159,0.199,0.108,0.1,0.062,0.059,0.058,0.052,0.131
"Jan 9, 2023",0.16,0.015,0.013,0.246,0.324,0.104,0.071,0.016,0.019,0.02,0.012,0.004
"Jan 14, 2023",0.149,0.033,0.031,0.176,0.228,0.111,0.088,0.044,0.045,0.052,0.043,0.027
"Jan 19, 2023",0.138,0.054,0.051,0.17,0.181,0.097,0.09,0.057,0.055,0.057,0.05,0.223
"Jan 24, 2023",0.121,0.039,0.038,0.155,0.211,0.108,0.095,0.058,0.059,0.062,0.055,0.046
"Jan 29, 2023",,,,,,,,,,,,
"Feb 3, 2023",0.133,0.044,0.04,0.153,0.209,0.112,0.096,0.053,0.054,0.056,0.05,0.03
"Feb 8, 2023",0.136,0.037,0.031,0.183,0.238,0.106,0.091,0.047,0.05,0.042,0.039,0.006
"Feb 13, 2023",0.172,0.017,0.017,0.197,0.313,0.131,0.084,0.012,0.016,0.024,0.017,0.003
"Feb 18, 2023",0.14,0.024,0.02,0.188,0.256,0.127,0.097,0.036,0.039,0.042,0.031,0.017
"Feb 23, 2023",0.115,0.064,0.054,0.126,0.149,0.107,0.105,0.071,0.071,0.069,0.069,0.072
"Feb 28, 2023",,,,,,,,,,,,
"Mar 5, 2023",0.166,0.024,0.021,0.17,0.231,0.119,0.095,0.045,0.045,0.045,0.038,0.026
"Mar 10, 2023",0.142,0.044,0.034,0.166,0.19,0.096,0.092,0.065,0.066,0.051,0.054,0.03
"Mar 15, 2023",0.154,0.032,0.028,0.179,0.252,0.109,0.081,0.039,0.041,0.046,0.038,0.026
"Mar 20, 2023",0.127,0.043,0.037,0.167,0.207,0.11,0.093,0.054,0.055,0.06,0.048,0.039
"Mar 25, 2023",,,,,,,,,,,,
"Mar 30, 2023",0.122,0.048,0.04,0.158,0.201,0.105,0.093,0.06,0.061,0.061,0.052,0.039
"Apr 4, 2023",0.117,0.068,0.06,0.126,0.144,0.095,0.093,0.076,0.075,0.072,0.072,0.077
"Apr 9, 2023",,,,,,,,,,,,
"Apr 14, 2023",0.115,0.061,0.054,0.139,0.17,0.098,0.091,0.069,0.068,0.07,0.064,0.053
"Apr 19, 2023",0.094,0.071,0.063,0.122,0.146,0.099,0.094,0.077,0.077,0.083,0.074,0.068
"Apr 24, 2023",0.152,0.048,0.044,0.2,0.218,0.089,0.063,0.046,0.045,0.047,0.046,0.052
"Apr 29, 2023",,,,,,,,,,,,
"May 4, 2023",0.098,0.079,0.071,0.108,0.121,0.098,0.097,0.082,0.081,0.084,0.08,0.095
"May 9, 2023",,,,,,,,,,,,
"May 14, 2023",0.086,0.084,0.074,0.102,0.122,0.097,0.099,0.085,0.084,0.084,0.083,0.081
"May 19, 2023",0.09,0.079,0.071,0.117,0.136,0.101,0.101,0.077,0.078,0.077,0.074,0.073
"May 24, 2023",,,,,,,,,,,,
"May 29, 2023",,,,,,,,,,,,
"Jun 3, 2023",,,,,,,,,,,,
"Jun 8, 2023",0.094,0.085,0.076,0.115,0.127,0.094,0.093,0.078,0.081,0.078,0.079,0.069
"Jun 13, 2023",0.088,0.085,0.076,0.101,0.115,0.094,0.098,0.087,0.087,0.083,0.085,0.086
"Jun 18, 2023",0.103,0.088,0.079,0.118,0.123,0.099,0.096,0.074,0.073,0.074,0.072,0.12
"Jun 23, 2023",0.085,0.089,0.08,0.096,0.109,0.093,0.097,0.088,0.089,0.085,0.088,0.087
"Jun 28, 2023",0.085,0.089,0.079,0.1,0.113,0.095,0.098,0.085,0.087,0.084,0.085,0.083
"Jul 3, 2023",0.094,0.083,0.074,0.106,0.118,0.093,0.095,0.086,0.085,0.082,0.084,0.096
"Jul 8, 2023",0.089,0.085,0.077,0.106,0.119,0.095,0.097,0.084,0.086,0.08,0.083,0.074
"Jul 13, 2023",,,,,,,,,,,,
"Jul 18, 2023",0.105,0.072,0.061,0.111,0.113,0.091,0.096,0.09,0.091,0.085,0.085,0.131
"Jul 23, 2023",,,,,,,,,,,,
"Jul 28, 2023",0.101,0.076,0.066,0.113,0.13,0.101,0.104,0.079,0.082,0.074,0.074,0.094
"Aug 2, 2023",0.104,0.072,0.064,0.114,0.138,0.099,0.098,0.079,0.078,0.078,0.074,0.077
"Aug 7, 2023",0.089,0.082,0.074,0.107,0.123,0.098,0.099,0.083,0.085,0.08,0.08,0.071
"Aug 12, 2023",0.097,0.078,0.068,0.112,0.135,0.097,0.099,0.081,0.081,0.077,0.077,0.071
"Aug 17, 2023",0.105,0.071,0.061,0.128,0.15,0.097,0.094,0.074,0.076,0.074,0.07,0.064
"Aug 22, 2023",0.097,0.06,0.049,0.127,0.189,0.117,0.118,0.061,0.065,0.059,0.058,0.061
"Aug 27, 2023",0.14,0.05,0.044,0.148,0.157,0.096,0.095,0.072,0.072,0.062,0.064,0.156
"Sep 1, 2023",,,,,,,,,,,,
"Sep 6, 2023",0.121,0.04,0.032,0.138,0.172,0.118,0.145,0.061,0.069,0.057,0.047,0.067
"Sep 11, 2023",0.137,0.053,0.047,0.145,0.189,0.097,0.09,0.063,0.062,0.06,0.056,0.047
"Sep 16, 2023",0.125,0.056,0.048,0.145,0.168,0.097,0.097,0.07,0.072,0.061,0.06,0.047
"Sep 26, 2023",,,,,,,,,,,,
"Oct 1, 2023",0.148,0.045,0.04,0.155,0.197,0.098,0.09,0.059,0.06,0.055,0.053,0.022
"Oct 6, 2023",,,,,,,,,,,,
"Oct 11, 2023",,,,,,,,,,,,
"Oct 16, 2023",0.111,0.055,0.049,0.15,0.191,0.104,0.095,0.061,0.062,0.065,0.056,0.049
"Oct 21, 2023",0.157,0.03,0.027,0.19,0.281,0.1,0.077,0.032,0.034,0.041,0.032,0.02
"Oct 26, 2023",0.145,0.04,0.034,0.206,0.277,0.088,0.069,0.035,0.04,0.034,0.032,0.01
"Oct 31, 2023",0.148,0.039,0.034,0.162,0.203,0.104,0.093,0.057,0.058,0.052,0.05,0.018
"Nov 5, 2023",0.176,0.013,0.011,0.245,0.31,0.099,0.067,0.019,0.023,0.021,0.015,0.003
"Nov 10, 2023",0.173,0.045,0.046,0.188,0.228,0.093,0.073,0.038,0.039,0.041,0.037,0.119
"Nov 15, 2023",,,,,,,,,,,,
"Nov 20, 2023",0.114,0.04,0.034,0.109,0.147,0.115,0.126,0.081,0.083,0.084,0.066,0.149
"Nov 25, 2023",0.185,0.008,0.008,0.258,0.313,0.097,0.062,0.016,0.02,0.018,0.014,0.002
"Nov 30, 2023",0.155,0.05,0.049,0.153,0.176,0.098,0.086,0.058,0.059,0.058,0.058,0.086
"Dec 5, 2023",0.103,0.061,0.056,0.113,0.121,0.103,0.103,0.084,0.086,0.089,0.082,0.128
"Dec 10, 2023",,,,,,,,,,,,
"Dec 15, 2023",,,,,,,,,,,,
"Dec 20, 2023",,,,,,,,,,,,
"Dec 25, 2023",,,,,,,,,,,,
"Dec 30, 2023",0.164,0.026,0.026,0.156,0.221,0.136,0.109,0.039,0.04,0.047,0.036,0.01
"Jan 4, 2024",0.169,0.021,0.019,0.205,0.251,0.139,0.091,0.023,0.027,0.034,0.022,0.003
"Jan 9, 2024",,,,,,,,,,,,
"Jan 14, 2024",0.164,0.012,0.011,0.212,0.266,0.15,0.102,0.018,0.022,0.027,0.016,0.009
"Jan 19, 2024",0.131,0.059,0.057,0.114,0.115,0.101,0.099,0.081,0.08,0.085,0.079,0.151
"Jan 24, 2024",,,,,,,,,,,,
"Jan 29, 2024",0.167,0.022,0.022,0.162,0.249,0.146,0.108,0.027,0.03,0.04,0.029,0.011
"Feb 3, 2024",0.169,0.02,0.016,0.187,0.221,0.119,0.097,0.049,0.048,0.041,0.033,0.019
"Feb 8, 2024",0.155,0.037,0.035,0.156,0.218,0.118,0.095,0.046,0.047,0.05,0.043,0.027
"Feb 18, 2024",,,,,,,,,,,,
"Feb 23, 2024",0.14,0.052,0.044,0.154,0.177,0.106,0.094,0.06,0.061,0.058,0.055,0.037
"Feb 28, 2024",,,,,,,,,,,,
"Mar 4, 2024",,,,,,,,,,,,
"Mar 9, 2024",,,,,,,,,,,,
"Mar 14, 2024",0.103,0.067,0.059,0.131,0.161,0.099,0.093,0.071,0.073,0.073,0.07,0.149
"Mar 19, 2024",0.135,0.038,0.034,0.153,0.224,0.124,0.099,0.048,0.049,0.055,0.042,0.036
"Mar 24, 2024",0.125,0.044,0.037,0.151,0.193,0.12,0.103,0.059,0.06,0.059,0.049,0.042
"Mar 29, 2024",0.132,0.046,0.041,0.14,0.198,0.121,0.101,0.055,0.055,0.061,0.05,0.041
"Apr 3, 2024",,,,,,,,,,,,
"Apr 8, 2024",0.117,0.073,0.068,0.116,0.123,0.1,0.098,0.077,0.076,0.075,0.076,0.148
"Apr 13, 2024",0.128,0.044,0.038,0.163,0.207,0.111,0.092,0.054,0.057,0.059,0.048,0.038
"Apr 18, 2024",,,,,,,,,,,,
"Apr 23, 2024",0.085,0.079,0.071,0.104,0.122,0.106,0.102,0.082,0.082,0.087,0.078,0.069
"Apr 28, 2024",0.099,0.075,0.067,0.115,0.135,0.101,0.096,0.079,0.079,0.077,0.076,0.069
"May 3, 2024",,,,,,,,,,,,
"May 8, 2024",0.091,0.084,0.074,0.102,0.119,0.098,0.099,0.084,0.084,0.082,0.083,0.08
"May 13, 2024",,,,,,,,,,,,
"May 18, 2024",,,,,,,,,,,,
"May 23, 2024",0.083,0.088,0.08,0.098,0.112,0.095,0.097,0.087,0.089,0.084,0.087,0.078
"May 28, 2024",0.086,0.086,0.077,0.097,0.111,0.094,0.097,0.088,0.088,0.088,0.087,0.082
"Jun 2, 2024",,,,,,,,,,,,
"Jun 7, 2024",0.085,0.087,0.079,0.095,0.108,0.095,0.098,0.09,0.089,0.086,0.088,0.089
"Jun 12, 2024",0.082,0.09,0.079,0.094,0.106,0.095,0.098,0.089,0.091,0.086,0.09,0.088
"Jun 17, 2024",,,,,,,,,,,,
"Jun 22, 2024",0.086,0.087,0.079,0.101,0.11,0.095,0.097,0.087,0.088,0.083,0.086,0.074
"Jun 27, 2024",,,,,,,,,,,,
"Jul 2, 2024",,,,,,,,,,,,
"Jul 7, 2024",0.108,0.075,0.07,0.11,0.112,0.092,0.098,0.086,0.084,0.081,0.083,0.371
"Jul 12, 2024",0.084,0.087,0.078,0.099,0.113,0.096,0.098,0.086,0.088,0.084,0.086,0.069
"Jul 17, 2024",,,,,,,,,,,,
"Jul 22, 2024",0.118,0.069,0.06,0.151,0.185,0.097,0.092,0.057,0.061,0.058,0.053,0.048
"Jul 27, 2024",,,,,,,,,,,,
"Aug 1, 2024",,,,,,,,,,,,
"Aug 6, 2024",0.092,0.082,0.073,0.101,0.116,0.094,0.098,0.087,0.087,0.084,0.085,0.098
"Aug 11, 2024",0.13,0.053,0.045,0.136,0.15,0.1,0.101,0.076,0.078,0.066,0.065,0.085
"Aug 16, 2024",0.1,0.073,0.065,0.119,0.14,0.096,0.096,0.079,0.078,0.079,0.074,0.068
"Aug 21, 2024",0.187,0.019,0.014,0.212,0.264,0.099,0.081,0.035,0.038,0.028,0.024,0.016
"Aug 26, 2024",0.129,0.052,0.047,0.142,0.186,0.106,0.102,0.062,0.062,0.057,0.054,0.045
"Aug 31, 2024",,,,,,,,,,,,
"Sep 5, 2024",,,,,,,,,,,,
"Sep 10, 2024",,,,,,,,,,,,
"Sep 15, 2024",,,,,,,,,,,,
"Sep 20, 2024",0.192,0.028,0.022,0.179,0.179,0.11,0.1,0.053,0.057,0.042,0.038,0.013
"Sep 25, 2024",,,,,,,,,,,,
"Sep 30, 2024",0.233,0.037,0.032,0.195,0.142,0.111,0.108,0.038,0.05,0.027,0.027,0.012
"Oct 5, 2024",,,,,,,,,,,,
"Oct 10, 2024",0.121,0.063,0.055,0.128,0.117,0.113,0.114,0.07,0.075,0.078,0.066,0.049
"Oct 15, 2024",0.171,0.035,0.028,0.14,0.133,0.101,0.1,0.08,0.077,0.069,0.067,0.045
"Oct 20, 2024",0.146,0.042,0.036,0.16,0.2,0.118,0.104,0.045,0.052,0.052,0.044,0.009
"Oct 25, 2024",0.193,0.025,0.023,0.163,0.221,0.112,0.097,0.047,0.046,0.039,0.034,0.006
"Oct 30, 2024",0.118,0.056,0.044,0.144,0.193,0.109,0.116,0.054,0.062,0.053,0.051,0.106
"Nov 4, 2024",0.163,0.04,0.038,0.162,0.228,0.11,0.096,0.043,0.044,0.04,0.037,0.014
"Nov 9, 2024",,,,,,,,,,,,
"Nov 14, 2024",,,,,,,,,,,,
"Nov 19, 2024",,,,,,,,,,,,
"Nov 24, 2024",0.205,0.012,0.012,0.206,0.305,0.114,0.076,0.014,0.017,0.023,0.016,0.003
"Nov 29, 2024",,,,,,,,,,,,
"Dec 4, 2024",0.183,0.018,0.017,0.19,0.271,0.115,0.088,0.029,0.03,0.034,0.025,0.016
"Dec 9, 2024",,,,,,,,,,,,
"Dec 14, 2024",0.151,0.048,0.045,0.159,0.196,0.097,0.088,0.056,0.055,0.053,0.052,0.137
"Dec 19, 2024",0.149,0.029,0.024,0.202,0.245,0.101,0.085,0.044,0.046,0.04,0.035,0.018
"Dec 24, 2024",0.176,0.016,0.014,0.211,0.292,0.105,0.075,0.029,0.029,0.029,0.023,0.005
"Dec 29, 2024",0.145,0.028,0.023,0.212,0.267,0.094,0.077,0.039,0.042,0.038,0.035,0.02
"Jan 3, 2025",0.177,0.014,0.014,0.211,0.296,0.107,0.076,0.026,0.028,0.029,0.023,0.006
"Jan 8, 2025",0.162,0.015,0.014,0.239,0.304,0.1,0.068,0.023,0.026,0.028,0.021,0.004
"Jan 13, 2025",,,,,,,,,,,,
"Jan 18, 2025",,,,,,,,,,,,
"Jan 23, 2025",0.163,0.042,0.063,0.182,0.37,0.082,0.049,0.01,0.011,0.017,0.01,0.009
"Jan 28, 2025",0.132,0.058,0.056,0.15,0.167,0.098,0.089,0.063,0.063,0.064,0.06,0.133
"Feb 2, 2025",0.163,0.022,0.016,0.203,0.297,0.103,0.074,0.034,0.031,0.031,0.027,0.013
"Feb 7, 2025",,,,,,,,,,,,
"Feb 12, 2025",0.151,0.047,0.038,0.178,0.225,0.095,0.077,0.049,0.048,0.047,0.046,0.046
"Feb 17, 2025",0.158,0.019,0.017,0.222,0.286,0.109,0.076,0.027,0.03,0.032,0.024,0.008
"Feb 22, 2025",0.088,0.061,0.043,0.087,0.099,0.092,0.128,0.093,0.097,0.119,0.091,0.16
"Feb 27, 2025",0.144,0.035,0.03,0.19,0.247,0.109,0.085,0.041,0.043,0.043,0.033,0.048
"Mar 4, 2025",0.103,0.076,0.067,0.127,0.174,0.099,0.087,0.067,0.065,0.068,0.066,0.092
"Mar 9, 2025",,,,,,,,,,,,
"Mar 14, 2025",0.113,0.061,0.05,0.131,0.163,0.108,0.102,0.069,0.068,0.07,0.066,0.095
"Mar 19, 2025",0.102,0.062,0.055,0.141,0.182,0.106,0.092,0.063,0.065,0.071,0.061,0.053
"Mar 24, 2025",,,,,,,,,,,,
"Mar 26, 2025",0.14,0.038,0.034,0.154,0.228,0.119,0.1,0.048,0.048,0.049,0.042,0.031
"Mar 29, 2025",,,,,,,,,,,,
"Apr 3, 2025",,,,,,,,,,,,
"Apr 8, 2025",0.101,0.065,0.057,0.125,0.15,0.105,0.099,0.075,0.075,0.079,0.07,0.069
"Apr 13, 2025",0.112,0.06,0.049,0.134,0.189,0.108,0.092,0.064,0.063,0.069,0.06,0.054
"Apr 15, 2025",0.116,0.062,0.056,0.117,0.14,0.11,0.117,0.072,0.073,0.068,0.069,0.181
"Apr 18, 2025",0.092,0.078,0.071,0.113,0.13,0.095,0.094,0.082,0.083,0.083,0.08,0.082
"Apr 23, 2025",0.12,0.075,0.066,0.147,0.198,0.105,0.089,0.05,0.048,0.054,0.049,0.122
"Apr 28, 2025",0.101,0.07,0.062,0.13,0.153,0.095,0.092,0.074,0.075,0.075,0.071,0.076
"May 3, 2025",,,,,,,,,,,,
"May 5, 2025",0.092,0.078,0.07,0.108,0.127,0.097,0.096,0.083,0.083,0.086,0.081,0.073
"May 8, 2025",0.101,0.072,0.063,0.124,0.141,0.096,0.096,0.077,0.079,0.077,0.074,0.079
"May 13, 2025",0.091,0.083,0.072,0.107,0.122,0.096,0.095,0.085,0.082,0.086,0.081,0.08
"May 18, 2025",,,,,,,,,,,,
"May 23, 2025",0.084,0.084,0.073,0.099,0.115,0.097,0.098,0.088,0.086,0.09,0.084,0.091
"May 25, 2025",0.088,0.083,0.075,0.102,0.117,0.096,0.099,0.086,0.086,0.083,0.084,0.084
"May 28, 2025",0.088,0.083,0.074,0.107,0.115,0.093,0.095,0.086,0.087,0.086,0.085,0.112
"Jun 2, 2025",0.09,0.084,0.071,0.129,0.142,0.091,0.086,0.077,0.077,0.079,0.077,0.07
"Jun 7, 2025",0.093,0.084,0.077,0.109,0.12,0.097,0.098,0.082,0.083,0.078,0.081,0.116
"Jun 12, 2025",0.102,0.083,0.074,0.11,0.117,0.097,0.095,0.084,0.08,0.078,0.08,0.144
"Jun 14, 2025",,,,,,,,,,,,
"Jun 17, 2025",0.094,0.082,0.076,0.109,0.123,0.093,0.095,0.083,0.085,0.078,0.082,0.085
"Jun 22, 2025",0.089,0.087,0.074,0.101,0.122,0.095,0.096,0.086,0.084,0.083,0.083,0.084
"Jun 27, 2025",,,,,,,,,,,,
"Jul 2, 2025",,,,,,,,,,,,
"Jul 4, 2025",,,,,,,,,,,,
"Jul 7, 2025",0.084,0.091,0.082,0.099,0.111,0.094,0.098,0.085,0.088,0.082,0.086,0.08
"Jul 12, 2025",0.086,0.088,0.077,0.099,0.114,0.094,0.096,0.089,0.087,0.084,0.087,0.077
"Jul 17, 2025",,,,,,,,,,,,
"Jul 22, 2025",0.11,0.08,0.072,0.114,0.119,0.098,0.097,0.081,0.076,0.076,0.077,0.207
"Jul 24, 2025",,,,,,,,,,,,
"Jul 27, 2025",0.088,0.084,0.076,0.106,0.121,0.095,0.098,0.084,0.086,0.08,0.082,0.078
"Aug 1, 2025",0.097,0.08,0.069,0.108,0.125,0.096,0.097,0.085,0.082,0.08,0.08,0.081
"Aug 6, 2025",,,,,,,,,,,,
"Aug 11, 2025",,,,,,,,,,,,
"Aug 13, 2025",,,,,,,,,,,,
"Aug 16, 2025",0.132,0.053,0.045,0.142,0.163,0.104,0.102,0.068,0.071,0.062,0.058,0.047
"Aug 21, 2025",0.135,0.058,0.047,0.136,0.161,0.094,0.09,0.076,0.072,0.065,0.065,0.066
"Aug 26, 2025",0.106,0.067,0.06,0.126,0.152,0.102,0.098,0.073,0.075,0.074,0.068,0.071
"Aug 31, 2025",0.101,0.057,0.048,0.126,0.174,0.121,0.126,0.065,0.066,0.063,0.054,0.06
"Sep 2, 2025",0.122,0.057,0.05,0.135,0.177,0.102,0.096,0.067,0.067,0.067,0.061,0.047
"Sep 5, 2025",0.139,0.054,0.046,0.167,0.19,0.093,0.086,0.058,0.06,0.055,0.051,0.061
"Sep 10, 2025",0.12,0.069,0.059,0.13,0.16,0.105,0.097,0.068,0.065,0.068,0.061,0.094
"Sep 15, 2025",0.174,0.02,0.016,0.209,0.259,0.097,0.08,0.04,0.043,0.033,0.03,0.012
"Sep 20, 2025",0.183,0.024,0.016,0.194,0.247,0.092,0.075,0.049,0.045,0.038,0.036,0.023
"Sep 22, 2025",0.157,0.039,0.034,0.168,0.207,0.095,0.085,0.057,0.057,0.052,0.049,0.034
"Sep 25, 2025",,,,,,,,,,,,
"Sep 30, 2025",,,,,,,,,,,,
"Oct 5, 2025",,,,,,,,,,,,
"Oct 10, 2025",0.135,0.051,0.042,0.154,0.203,0.1,0.089,0.059,0.058,0.057,0.052,0.039
"Oct 12, 2025",,,,,,,,,,,,
"Oct 15, 2025",0.185,0.017,0.014,0.235,0.275,0.09,0.069,0.03,0.033,0.028,0.023,0.007
"Oct 20, 2025",0.182,0.028,0.021,0.205,0.281,0.09,0.063,0.032,0.031,0.036,0.03,0.012
"Oct 25, 2025",0.168,0.024,0.021,0.227,0.278,0.092,0.071,0.029,0.033,0.03,0.025,0.009
"Oct 30, 2025",,,,,,,,,,,,
"Nov 1, 2025",0.202,0.011,0.011,0.229,0.309,0.093,0.064,0.02,0.021,0.023,0.016,0.004
"Nov 4, 2025",0.192,0.009,0.008,0.27,0.336,0.089,0.056,0.008,0.013,0.013,0.008,0.003
"Nov 9, 2025",0.18,0.034,0.027,0.204,0.254,0.089,0.071,0.037,0.035,0.035,0.033,0.009
"Nov 14, 2025",0.185,0.015,0.013,0.239,0.278,0.09,0.069,0.031,0.033,0.025,0.021,0.002
"Nov 19, 2025",0.188,0.022,0.017,0.222,0.303,0.089,0.064,0.026,0.024,0.023,0.022,0.003
"Nov 21, 2025",0.161,0.055,0.052,0.158,0.173,0.091,0.079,0.06,0.06,0.056,0.055,0.025
"Nov 24, 2025",,,,,,,,,,,,
"Nov 29, 2025",0.193,0.026,0.022,0.224,0.291,0.089,0.058,0.024,0.023,0.027,0.023,0.003
"Dec 4, 2025",,,,,,,,,,,,
"Dec 9, 2025",0.183,0.022,0.018,0.203,0.291,0.103,0.071,0.026,0.025,0.031,0.026,0.009
"Dec 11, 2025",0.193,0.008,0.009,0.23,0.343,0.105,0.064,0.009,0.011,0.017,0.011,0.005
"Dec 14, 2025",,,,,,,,,,,,
"Dec 19, 2025",0.172,0.022,0.018,0.216,0.319,0.104,0.063,0.018,0.017,0.028,0.022,0.005
"Dec 24, 2025",0.166,0.037,0.036,0.19,0.213,0.094,0.082,0.049,0.05,0.043,0.04,0.024
"Dec 29, 2025",0.129,0.045,0.042,0.147,0.181,0.112,0.108,0.062,0.061,0.059,0.053,0.158
"Dec 31, 2025",0.183,0.01,0.011,0.23,0.328,0.108,0.068,0.012,0.015,0.021,0.014,0.007
"Jan 3, 2026",,,,,,,,,,,,
"Jan 8, 2026",,,,,,,,,,,,
"Jan 13, 2026",0.131,0.041,0.035,0.153,0.177,0.103,0.097,0.066,0.068,0.065,0.063,0.07
"Jan 18, 2026",0.154,0.035,0.029,0.181,0.236,0.104,0.081,0.044,0.043,0.051,0.041,0.034
"Jan 23, 2026",,,,,,,,,,,,
"Jan 28, 2026",0.181,0.022,0.018,0.217,0.282,0.098,0.066,0.028,0.027,0.034,0.027,0.018
"Feb 2, 2026",0.179,0.011,0.009,0.227,0.283,0.108,0.077,0.026,0.028,0.03,0.022,0.013
"Feb 7, 2026",0.185,0.019,0.016,0.236,0.32,0.099,0.058,0.015,0.015,0.022,0.016,0.005
"Feb 12, 2026",0.182,0.016,0.012,0.226,0.27,0.094,0.073,0.035,0.036,0.029,0.027,0.004
"Feb 17, 2026",,,,,,,,,,,,
"Feb 22, 2026",0.13,0.047,0.043,0.166,0.201,0.103,0.085,0.056,0.056,0.06,0.052,0.043
"Feb 27, 2026",,,,,,,,,,,,
"Mar 4, 2026",0.157,0.032,0.028,0.22,0.264,0.093,0.072,0.033,0.036,0.034,0.03,0.018
"Mar 9, 2026",0.157,0.037,0.029,0.2,0.274,0.091,0.066,0.039,0.037,0.036,0.034,0.013
"Mar 14, 2026",0.161,0.03,0.025,0.209,0.253,0.095,0.077,0.039,0.041,0.037,0.033,0.038
"Mar 19, 2026",0.151,0.04,0.032,0.178,0.223,0.099,0.08,0.052,0.05,0.052,0.045,0.036
"Mar 24, 2026",,,,,,,,,,,,
"Mar 29, 2026",,,,,,,,,,,,
"Mar 31, 2026",0.119,0.061,0.054,0.146,0.174,0.096,0.089,0.066,0.066,0.065,0.063,0.054
"Apr 3, 2026",0.14,0.053,0.048,0.18,0.201,0.094,0.081,0.051,0.053,0.05,0.049,0.058
"Apr 8, 2026",,,,,,,,,,,,
