system:time_start,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9
"Jan 14, 2023",0.12,0.043,0.038,0.134,0.163,0.146,0.147,0.05,0.055,0.063,0.041,0.02
"Jan 19, 2023",,,,,,,,,,,,
"Jan 24, 2023",0.121,0.033,0.038,0.142,0.178,0.153,0.144,0.054,0.054,0.049,0.035,0.017
"Jan 29, 2023",,,,,,,,,,,,
"Feb 3, 2023",0.112,0.056,0.059,0.122,0.153,0.136,0.149,0.047,0.058,0.052,0.056,0.021
"Feb 8, 2023",0.119,0.055,0.042,0.157,0.184,0.139,0.143,0.034,0.051,0.04,0.034,0
"Feb 13, 2023",0.116,0.027,0.043,0.144,0.242,0.205,0.172,0.011,0.017,0.021,0.001,0
"Feb 18, 2023",0.105,0.032,0.02,0.144,0.179,0.163,0.184,0.047,0.054,0.051,0.02,0
"Feb 23, 2023",,,,,,,,,,,,
"Feb 28, 2023",,,,,,,,,,,,
"Mar 5, 2023",0.127,0.042,0.041,0.14,0.198,0.157,0.131,0.041,0.046,0.045,0.031,0.02
"Mar 10, 2023",,,,,,,,,,,,
"Mar 15, 2023",0.121,0.042,0.048,0.144,0.211,0.164,0.122,0.03,0.036,0.047,0.034,0.013
"Mar 20, 2023",0.106,0.036,0.032,0.151,0.194,0.163,0.14,0.042,0.05,0.054,0.032,0.019
"Mar 25, 2023",,,,,,,,,,,,
"Mar 30, 2023",0.115,0.04,0.038,0.161,0.215,0.153,0.12,0.039,0.045,0.044,0.029,0.015
"Apr 4, 2023",,,,,,,,,,,,
"Apr 9, 2023",,,,,,,,,,,,
"Apr 14, 2023",,,,,,,,,,,,
"Apr 19, 2023",0.084,0.075,0.065,0.112,0.131,0.113,0.101,0.079,0.078,0.089,0.073,0.075
"Apr 24, 2023",,,,,,,,,,,,
"Apr 29, 2023",,,,,,,,,,,,
"May 4, 2023",0.09,0.08,0.073,0.095,0.111,0.104,0.103,0.087,0.086,0.089,0.084,0.088
"May 9, 2023",,,,,,,,,,,,
"May 14, 2023",0.15,0.042,0.049,0.141,0.189,0.153,0.121,0.043,0.041,0.036,0.034,0.043
"May 19, 2023",,,,,,,,,,,,
"May 24, 2023",,,,,,,,,,,,
"May 29, 2023",,,,,,,,,,,,
"Jun 3, 2023",,,,,,,,,,,,
"Jun 8, 2023",,,,,,,,,,,,
"Jun 13, 2023",0.083,0.087,0.078,0.096,0.106,0.101,0.103,0.088,0.086,0.087,0.084,0.083
"Jun 18, 2023",,,,,,,,,,,,
"Jun 23, 2023",0.081,0.092,0.083,0.09,0.1,0.098,0.101,0.09,0.09,0.087,0.089,0.085
"Jun 28, 2023",,,,,,,,,,,,
"Jul 3, 2023",,,,,,,,,,,,
"Jul 8, 2023",,,,,,,,,,,,
"Jul 13, 2023",,,,,,,,,,,,
"Jul 18, 2023",,,,,,,,,,,,
"Jul 23, 2023",,,,,,,,,,,,
"Jul 28, 2023",0.145,0.061,0.04,0.14,0.161,0.157,0.155,0.039,0.05,0.026,0.026,0
"Aug 2, 2023",0.085,0.088,0.08,0.094,0.101,0.102,0.103,0.088,0.087,0.085,0.088,0.093
"Aug 7, 2023",,,,,,,,,,,,
"Aug 12, 2023",,,,,,,,,,,,
"Aug 17, 2023",,,,,,,,,,,,
"Aug 22, 2023",0.091,0.085,0.078,0.1,0.118,0.109,0.106,0.081,0.08,0.078,0.074,0.079
"Aug 27, 2023",,,,,,,,,,,,
"Sep 1, 2023",,,,,,,,,,,,
"Sep 6, 2023",,,,,,,,,,,,
"Sep 11, 2023",0.138,0.06,0.058,0.138,0.171,0.123,0.108,0.053,0.051,0.05,0.05,0.025
"Sep 16, 2023",,,,,,,,,,,,
"Sep 26, 2023",,,,,,,,,,,,
"Oct 1, 2023",0.121,0.053,0.048,0.139,0.18,0.13,0.122,0.053,0.06,0.053,0.041,0.009
"Oct 6, 2023",,,,,,,,,,,,
"Oct 11, 2023",,,,,,,,,,,,
"Oct 16, 2023",0.091,0.064,0.056,0.121,0.139,0.127,0.118,0.068,0.074,0.079,0.063,0.046
"Oct 21, 2023",0.126,0.039,0.032,0.152,0.235,0.184,0.144,0.01,0.028,0.03,0.019,0
"Oct 26, 2023",0.108,0.068,0.062,0.171,0.221,0.133,0.096,0.028,0.042,0.043,0.029,0.013
"Oct 31, 2023",0.136,0.047,0.036,0.143,0.173,0.131,0.124,0.051,0.062,0.054,0.043,0
"Nov 5, 2023",0.159,0.026,0.025,0.204,0.245,0.154,0.14,0.005,0.015,0.019,0.009,0
"Nov 10, 2023",,,,,,,,,,,,
"Nov 15, 2023",,,,,,,,,,,,
"Nov 20, 2023",,,,,,,,,,,,
"Nov 25, 2023",0.146,0.027,0.009,0.206,0.241,0.178,0.148,0.006,0.016,0.015,0.009,0
"Nov 30, 2023",0.118,0.035,0.039,0.145,0.193,0.159,0.145,0.039,0.042,0.046,0.038,0.023
"Dec 5, 2023",0.08,0.071,0.06,0.123,0.098,0.112,0.121,0.079,0.085,0.098,0.074,0.094
"Dec 10, 2023",,,,,,,,,,,,
"Dec 15, 2023",,,,,,,,,,,,
"Dec 20, 2023",,,,,,,,,,,,
"Dec 25, 2023",,,,,,,,,,,,
"Dec 30, 2023",0.101,0.027,0.029,0.114,0.183,0.199,0.214,0.038,0.03,0.047,0.015,0
"Jan 4, 2024",0.114,0.03,0.038,0.158,0.215,0.181,0.181,0.017,0.025,0.029,0.012,0
"Jan 9, 2024",,,,,,,,,,,,
"Jan 14, 2024",0.078,0.018,0.022,0.13,0.179,0.22,0.252,0.018,0.035,0.043,0.004,0
"Jan 19, 2024",0.13,0.061,0.057,0.109,0.116,0.111,0.114,0.076,0.075,0.078,0.072,0.125
"Jan 24, 2024",,,,,,,,,,,,
"Jan 29, 2024",0.084,0.029,0.039,0.091,0.166,0.183,0.232,0.044,0.055,0.055,0.024,0
"Feb 3, 2024",0.135,0.034,0.017,0.161,0.172,0.148,0.15,0.048,0.057,0.042,0.037,0.014
"Feb 8, 2024",0.12,0.034,0.034,0.133,0.203,0.19,0.164,0.033,0.033,0.034,0.023,0
"Feb 18, 2024",,,,,,,,,,,,
"Feb 23, 2024",0.118,0.057,0.048,0.144,0.169,0.139,0.125,0.049,0.054,0.049,0.047,0.02
"Feb 28, 2024",,,,,,,,,,,,
"Mar 4, 2024",,,,,,,,,,,,
"Mar 9, 2024",,,,,,,,,,,,
"Mar 14, 2024",0.088,0.09,0.084,0.096,0.152,0.123,0.11,0.06,0.072,0.047,0.078,0.187
"Mar 19, 2024",0.104,0.037,0.037,0.124,0.206,0.191,0.16,0.036,0.038,0.04,0.027,0.009
"Mar 24, 2024",0.099,0.042,0.035,0.144,0.196,0.167,0.146,0.044,0.049,0.044,0.035,0.02
"Mar 29, 2024",0.104,0.056,0.049,0.123,0.191,0.158,0.123,0.05,0.046,0.056,0.043,0.031
"Apr 3, 2024",,,,,,,,,,,,
"Apr 8, 2024",,,,,,,,,,,,
"Apr 13, 2024",0.112,0.039,0.031,0.143,0.221,0.187,0.152,0.026,0.034,0.034,0.021,0.005
"Apr 18, 2024",,,,,,,,,,,,
"Apr 23, 2024",0.081,0.079,0.071,0.102,0.124,0.116,0.108,0.076,0.079,0.086,0.076,0.067
"Apr 28, 2024",,,,,,,,,,,,
"May 3, 2024",,,,,,,,,,,,
"May 8, 2024",,,,,,,,,,,,
"May 13, 2024",,,,,,,,,,,,
"May 18, 2024",,,,,,,,,,,,
"May 23, 2024",,,,,,,,,,,,
"May 28, 2024",0.147,0.049,0.051,0.124,0.161,0.12,0.108,0.064,0.064,0.06,0.053,0.062
"Jun 2, 2024",,,,,,,,,,,,
"Jun 7, 2024",,,,,,,,,,,,
"Jun 12, 2024",0.089,0.093,0.08,0.088,0.099,0.098,0.102,0.09,0.091,0.081,0.089,0.097
"Jun 17, 2024",,,,,,,,,,,,
"Jun 22, 2024",0.084,0.089,0.084,0.094,0.103,0.098,0.101,0.088,0.09,0.084,0.086,0.076
"Jun 27, 2024",,,,,,,,,,,,
"Jul 2, 2024",,,,,,,,,,,,
"Jul 7, 2024",,,,,,,,,,,,
"Jul 12, 2024",,,,,,,,,,,,
"Jul 17, 2024",,,,,,,,,,,,
"Jul 22, 2024",,,,,,,,,,,,
"Jul 27, 2024",,,,,,,,,,,,
"Aug 1, 2024",,,,,,,,,,,,
"Aug 6, 2024",0.087,0.085,0.077,0.092,0.105,0.098,0.101,0.09,0.09,0.088,0.087,0.099
"Aug 11, 2024",0.155,0.025,0.02,0.166,0.188,0.132,0.14,0.053,0.055,0.035,0.031,0.021
"Aug 16, 2024",0.152,0.048,0.036,0.137,0.175,0.122,0.124,0.054,0.055,0.046,0.051,0.026
"Aug 21, 2024",0.187,0.033,0.023,0.196,0.214,0.143,0.127,0.026,0.03,0.015,0.006,0
"Aug 26, 2024",,,,,,,,,,,,
"Aug 31, 2024",,,,,,,,,,,,
"Sep 5, 2024",,,,,,,,,,,,
"Sep 10, 2024",,,,,,,,,,,,
"Sep 15, 2024",,,,,,,,,,,,
"Sep 20, 2024",0.194,0.03,0.01,0.182,0.178,0.143,0.138,0.036,0.04,0.027,0.021,0
"Sep 25, 2024",,,,,,,,,,,,
"Sep 30, 2024",0.256,0.073,0.058,0.207,0.126,0.109,0.107,0.013,0.044,0.004,0.003,0
"Oct 5, 2024",,,,,,,,,,,,
"Oct 10, 2024",0.095,0.067,0.057,0.109,0.13,0.129,0.147,0.065,0.072,0.072,0.057,0.035
"Oct 15, 2024",,,,,,,,,,,,
"Oct 20, 2024",0.092,0.046,0.042,0.14,0.185,0.165,0.166,0.031,0.047,0.048,0.04,0
"Oct 25, 2024",0.16,0.043,0.039,0.131,0.198,0.159,0.143,0.032,0.035,0.033,0.026,0
"Oct 30, 2024",,,,,,,,,,,,
"Nov 4, 2024",0.14,0.061,0.041,0.128,0.199,0.148,0.163,0.035,0.03,0.025,0.031,0
"Nov 9, 2024",,,,,,,,,,,,
"Nov 14, 2024",,,,,,,,,,,,
"Nov 19, 2024",,,,,,,,,,,,
"Nov 24, 2024",0.153,0.033,0.028,0.157,0.257,0.175,0.173,0.001,0.002,0.013,0.008,0
"Nov 29, 2024",,,,,,,,,,,,
"Dec 4, 2024",0.104,0.026,0.024,0.138,0.197,0.178,0.187,0.038,0.039,0.048,0.019,0
"Dec 9, 2024",,,,,,,,,,,,
"Dec 14, 2024",0.101,0.047,0.039,0.129,0.19,0.156,0.155,0.047,0.054,0.046,0.036,0.022
"Dec 19, 2024",0.124,0.036,0.028,0.163,0.192,0.147,0.142,0.04,0.05,0.044,0.033,0.011
"Dec 24, 2024",0.124,0.021,0.03,0.165,0.225,0.177,0.155,0.028,0.031,0.027,0.017,0
"Dec 29, 2024",,,,,,,,,,,,
"Jan 3, 2025",0.119,0.019,0.019,0.156,0.221,0.182,0.177,0.026,0.035,0.029,0.016,0
"Jan 8, 2025",0.114,0.018,0.008,0.182,0.25,0.185,0.17,0.015,0.023,0.027,0.008,0
"Jan 13, 2025",,,,,,,,,,,,
"Jan 18, 2025",,,,,,,,,,,,
"Jan 23, 2025",0.045,0.017,0.02,0.151,0.309,0.246,0.206,0.001,0,0.004,0,0
"Jan 28, 2025",0.116,0.059,0.062,0.12,0.14,0.122,0.123,0.061,0.07,0.062,0.065,0.138
"Feb 2, 2025",0.123,0.034,0.023,0.154,0.237,0.17,0.145,0.031,0.032,0.032,0.017,0.011
"Feb 7, 2025",,,,,,,,,,,,
"Feb 12, 2025",0.123,0.053,0.045,0.152,0.212,0.146,0.118,0.037,0.039,0.039,0.036,0.012
"Feb 17, 2025",0.114,0.019,0.016,0.17,0.22,0.173,0.151,0.037,0.037,0.037,0.025,0
"Feb 22, 2025",,,,,,,,,,,,
"Feb 27, 2025",,,,,,,,,,,,
"Mar 4, 2025",0.092,0.089,0.079,0.106,0.145,0.108,0.097,0.066,0.069,0.077,0.071,0.143
"Mar 9, 2025",,,,,,,,,,,,
"Mar 14, 2025",,,,,,,,,,,,
"Mar 19, 2025",0.088,0.063,0.051,0.128,0.186,0.154,0.128,0.046,0.054,0.06,0.042,0.044
"Mar 24, 2025",,,,,,,,,,,,
"Mar 26, 2025",0.111,0.045,0.042,0.115,0.198,0.187,0.172,0.04,0.038,0.032,0.021,0.008
"Mar 29, 2025",,,,,,,,,,,,
"Apr 3, 2025",,,,,,,,,,,,
"Apr 8, 2025",0.093,0.069,0.061,0.114,0.131,0.113,0.11,0.078,0.079,0.081,0.071,0.069
"Apr 13, 2025",0.097,0.076,0.058,0.11,0.149,0.127,0.113,0.065,0.067,0.074,0.064,0.066
"Apr 15, 2025",0.102,0.073,0.068,0.11,0.13,0.111,0.107,0.074,0.075,0.077,0.072,0.077
"Apr 18, 2025",0.081,0.082,0.073,0.103,0.117,0.102,0.101,0.085,0.085,0.086,0.083,0.078
"Apr 23, 2025",0.085,0.091,0.076,0.103,0.135,0.115,0.11,0.068,0.071,0.076,0.07,0.088
"Apr 28, 2025",0.127,0.051,0.04,0.149,0.171,0.119,0.109,0.056,0.061,0.061,0.055,0.063
"May 3, 2025",,,,,,,,,,,,
"May 5, 2025",0.067,0.081,0.071,0.105,0.112,0.104,0.107,0.09,0.088,0.09,0.085,0.051
"May 8, 2025",0.076,0.087,0.078,0.099,0.109,0.102,0.103,0.086,0.089,0.086,0.084,0.075
"May 13, 2025",0.086,0.089,0.076,0.097,0.111,0.1,0.099,0.087,0.086,0.087,0.083,0.082
"May 18, 2025",,,,,,,,,,,,
"May 23, 2025",0.084,0.081,0.065,0.112,0.125,0.11,0.101,0.08,0.076,0.091,0.076,0.071
"May 25, 2025",,,,,,,,,,,,
"May 28, 2025",0.091,0.085,0.075,0.102,0.105,0.097,0.098,0.087,0.087,0.088,0.086,0.172
"Jun 2, 2025",,,,,,,,,,,,
"Jun 7, 2025",0.081,0.09,0.079,0.097,0.104,0.098,0.102,0.088,0.089,0.084,0.087,0.108
"Jun 12, 2025",0.091,0.089,0.08,0.101,0.108,0.1,0.1,0.086,0.082,0.08,0.082,0.126
"Jun 14, 2025",,,,,,,,,,,,
"Jun 17, 2025",,,,,,,,,,,,
"Jun 22, 2025",0.077,0.097,0.085,0.084,0.099,0.096,0.101,0.092,0.089,0.087,0.091,0.094
"Jun 27, 2025",,,,,,,,,,,,
"Jul 2, 2025",,,,,,,,,,,,
"Jul 4, 2025",,,,,,,,,,,,
"Jul 7, 2025",,,,,,,,,,,,
"Jul 12, 2025",0.084,0.091,0.081,0.092,0.102,0.098,0.101,0.089,0.089,0.085,0.087,0.081
"Jul 17, 2025",,,,,,,,,,,,
"Jul 22, 2025",,,,,,,,,,,,
"Jul 24, 2025",,,,,,,,,,,,
"Jul 27, 2025",0.086,0.09,0.08,0.097,0.1,0.096,0.103,0.088,0.091,0.084,0.085,0.081
"Aug 1, 2025",,,,,,,,,,,,
"Aug 6, 2025",,,,,,,,,,,,
"Aug 11, 2025",,,,,,,,,,,,
"Aug 13, 2025",,,,,,,,,,,,
"Aug 16, 2025",0.161,0.035,0.034,0.149,0.182,0.144,0.166,0.033,0.052,0.036,0.008,0
"Aug 21, 2025",,,,,,,,,,,,
"Aug 26, 2025",0.102,0.074,0.064,0.116,0.135,0.113,0.113,0.071,0.075,0.074,0.064,0.068
"Aug 31, 2025",,,,,,,,,,,,
"Sep 2, 2025",0.105,0.072,0.069,0.108,0.137,0.111,0.111,0.072,0.074,0.076,0.065,0.045
"Sep 5, 2025",,,,,,,,,,,,
"Sep 10, 2025",0.103,0.078,0.067,0.108,0.129,0.11,0.104,0.077,0.074,0.078,0.072,0.109
"Sep 15, 2025",0.126,0.048,0.043,0.158,0.174,0.135,0.11,0.054,0.059,0.054,0.039,0.017
"Sep 20, 2025",0.174,0.038,0.025,0.161,0.21,0.13,0.108,0.049,0.034,0.038,0.033,0.009
"Sep 22, 2025",0.144,0.05,0.042,0.138,0.168,0.122,0.113,0.056,0.06,0.055,0.053,0.024
"Sep 25, 2025",,,,,,,,,,,,
"Sep 30, 2025",,,,,,,,,,,,
"Oct 5, 2025",,,,,,,,,,,,
"Oct 10, 2025",0.1,0.067,0.05,0.117,0.149,0.13,0.136,0.064,0.066,0.067,0.053,0.041
"Oct 12, 2025",,,,,,,,,,,,
"Oct 15, 2025",0.14,0.03,0.026,0.193,0.229,0.15,0.132,0.023,0.037,0.024,0.015,0
"Oct 20, 2025",0.146,0.053,0.039,0.15,0.213,0.131,0.115,0.038,0.035,0.046,0.036,0.012
"Oct 25, 2025",0.12,0.041,0.043,0.18,0.227,0.15,0.152,0.016,0.031,0.029,0.012,0
"Oct 30, 2025",,,,,,,,,,,,
"Nov 1, 2025",0.155,0.034,0.037,0.178,0.228,0.148,0.127,0.026,0.023,0.024,0.021,0
"Nov 4, 2025",0.131,0.029,0.02,0.192,0.249,0.163,0.146,0.01,0.023,0.023,0.014,0
"Nov 9, 2025",0.14,0.053,0.038,0.164,0.22,0.146,0.135,0.026,0.031,0.028,0.019,0
"Nov 14, 2025",0.148,0.03,0.031,0.182,0.203,0.143,0.133,0.035,0.044,0.027,0.024,0
"Nov 19, 2025",0.143,0.044,0.026,0.172,0.245,0.168,0.138,0.016,0.016,0.02,0.012,0
"Nov 21, 2025",0.19,0.026,0.026,0.178,0.208,0.139,0.122,0.032,0.031,0.028,0.02,0
"Nov 24, 2025",,,,,,,,,,,,
"Nov 29, 2025",0.133,0.045,0.035,0.153,0.232,0.174,0.143,0.019,0.022,0.027,0.017,0
"Dec 4, 2025",,,,,,,,,,,,
"Dec 9, 2025",0.127,0.031,0.03,0.13,0.195,0.17,0.189,0.034,0.035,0.041,0.017,0
"Dec 11, 2025",0.12,0.021,0.034,0.154,0.227,0.189,0.192,0.015,0.022,0.026,0.001,0
"Dec 14, 2025",,,,,,,,,,,,
"Dec 19, 2025",0.121,0.035,0.025,0.151,0.239,0.181,0.174,0.014,0.022,0.03,0.008,0
"Dec 24, 2025",,,,,,,,,,,,
"Dec 29, 2025",0.101,0.072,0.066,0.111,0.128,0.113,0.108,0.076,0.077,0.075,0.073,0.125
"Dec 31, 2025",0.106,0.02,0.027,0.14,0.221,0.201,0.189,0.031,0.023,0.036,0.006,0
"Jan 3, 2026",,,,,,,,,,,,
"Jan 8, 2026",,,,,,,,,,,,
"Jan 13, 2026",0.074,0.073,0.056,0.107,0.136,0.132,0.124,0.076,0.078,0.076,0.067,0.087
"Jan 18, 2026",0.111,0.042,0.032,0.125,0.163,0.147,0.155,0.059,0.058,0.067,0.041,0.027
"Jan 23, 2026",,,,,,,,,,,,
"Jan 28, 2026",0.118,0.027,0.015,0.156,0.23,0.186,0.172,0.028,0.029,0.031,0.008,0.002
"Feb 2, 2026",0.085,0.012,0.01,0.119,0.165,0.164,0.181,0.078,0.073,0.077,0.036,0.001
"Feb 7, 2026",0.116,0.029,0.019,0.163,0.27,0.19,0.156,0.013,0.011,0.021,0.01,0
"Feb 12, 2026",0.136,0.029,0.029,0.171,0.222,0.158,0.129,0.033,0.036,0.031,0.025,0
"Feb 17, 2026",,,,,,,,,,,,
"Feb 22, 2026",0.107,0.052,0.047,0.121,0.135,0.126,0.119,0.077,0.076,0.078,0.063,0.043
"Feb 27, 2026",,,,,,,,,,,,
"Mar 4, 2026",0.114,0.034,0.025,0.187,0.243,0.172,0.133,0.019,0.03,0.024,0.019,0
"Mar 9, 2026",0.128,0.051,0.028,0.167,0.259,0.154,0.109,0.022,0.03,0.025,0.027,0
"Mar 14, 2026",0.111,0.04,0.034,0.161,0.215,0.15,0.131,0.042,0.042,0.039,0.034,0.044
"Mar 19, 2026",0.126,0.036,0.027,0.159,0.22,0.158,0.124,0.04,0.041,0.039,0.03,0.024
"Mar 24, 2026",,,,,,,,,,,,
"Mar 29, 2026",,,,,,,,,,,,
"Mar 31, 2026",0.089,0.072,0.066,0.125,0.147,0.114,0.107,0.073,0.07,0.072,0.065,0.048
"Apr 3, 2026",,,,,,,,,,,,
"Apr 8, 2026",,,,,,,,,,,,
"Apr 13, 2026",0.081,0.076,0.065,0.118,0.131,0.108,0.104,0.08,0.08,0.081,0.076,0.062
"Apr 18, 2026",,,,,,,,,,,,
"Apr 20, 2026",,,,,,,,,,,,
