system:time_start,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9
"Dec 25, 2022",0.048,0.014,0.007,0.065,0.098,0.112,0.139,0.11,0.115,0.12,0.106,0.066
"Dec 30, 2022",,,,,,,,,,,,
"Jan 4, 2023",,,,,,,,,,,,
"Jan 9, 2023",0.074,0.003,0.004,0.132,0.197,0.194,0.202,0.056,0.059,0.053,0.023,0.003
"Jan 14, 2023",0.071,0.009,0.008,0.101,0.155,0.165,0.177,0.08,0.083,0.082,0.054,0.016
"Jan 19, 2023",0.081,0.033,0.033,0.118,0.167,0.141,0.14,0.041,0.044,0.035,0.033,0.134
"Jan 24, 2023",,,,,,,,,,,,
"Jan 29, 2023",,,,,,,,,,,,
"Feb 3, 2023",0.061,0.022,0.02,0.082,0.127,0.152,0.173,0.089,0.094,0.087,0.065,0.028
"Feb 8, 2023",0.078,0.027,0.023,0.121,0.182,0.177,0.18,0.054,0.058,0.047,0.037,0.015
"Feb 13, 2023",0.068,0.003,0.004,0.112,0.214,0.225,0.225,0.044,0.046,0.042,0.014,0.003
"Feb 18, 2023",0.053,0.012,0.008,0.076,0.105,0.134,0.157,0.107,0.112,0.114,0.087,0.037
"Feb 23, 2023",,,,,,,,,,,,
"Feb 28, 2023",,,,,,,,,,,,
"Mar 5, 2023",0.103,0.009,0.008,0.129,0.199,0.194,0.192,0.044,0.048,0.043,0.021,0.009
"Mar 10, 2023",,,,,,,,,,,,
"Mar 15, 2023",0.115,0.019,0.018,0.122,0.172,0.174,0.166,0.054,0.054,0.052,0.035,0.02
"Mar 20, 2023",0.078,0.02,0.018,0.112,0.163,0.167,0.177,0.068,0.069,0.065,0.04,0.022
"Mar 25, 2023",,,,,,,,,,,,
"Mar 30, 2023",0.097,0.043,0.04,0.102,0.122,0.14,0.149,0.069,0.072,0.062,0.057,0.046
"Apr 4, 2023",,,,,,,,,,,,
"Apr 9, 2023",,,,,,,,,,,,
"Apr 14, 2023",0.098,0.05,0.047,0.104,0.149,0.137,0.134,0.06,0.061,0.052,0.055,0.053
"Apr 19, 2023",0.095,0.036,0.033,0.108,0.149,0.153,0.152,0.059,0.062,0.056,0.05,0.048
"Apr 24, 2023",,,,,,,,,,,,
"Apr 29, 2023",,,,,,,,,,,,
"May 4, 2023",0.122,0.037,0.032,0.1,0.122,0.142,0.15,0.063,0.065,0.058,0.053,0.055
"May 9, 2023",,,,,,,,,,,,
"May 14, 2023",,,,,,,,,,,,
"May 19, 2023",0.083,0.077,0.073,0.085,0.093,0.098,0.102,0.079,0.081,0.073,0.078,0.078
"May 24, 2023",,,,,,,,,,,,
"May 29, 2023",,,,,,,,,,,,
"Jun 3, 2023",,,,,,,,,,,,
"Jun 8, 2023",,,,,,,,,,,,
"Jun 13, 2023",0.083,0.073,0.066,0.087,0.102,0.102,0.107,0.078,0.079,0.072,0.076,0.076
"Jun 18, 2023",,,,,,,,,,,,
"Jun 23, 2023",0.082,0.078,0.071,0.083,0.096,0.097,0.101,0.08,0.08,0.073,0.079,0.079
"Jun 28, 2023",,,,,,,,,,,,
"Jul 3, 2023",,,,,,,,,,,,
"Jul 8, 2023",,,,,,,,,,,,
"Jul 13, 2023",,,,,,,,,,,,
"Jul 18, 2023",,,,,,,,,,,,
"Jul 23, 2023",,,,,,,,,,,,
"Jul 28, 2023",0.085,0.073,0.068,0.087,0.096,0.103,0.112,0.081,0.084,0.069,0.078,0.064
"Aug 2, 2023",0.089,0.072,0.069,0.08,0.094,0.098,0.106,0.078,0.079,0.064,0.077,0.092
"Aug 7, 2023",,,,,,,,,,,,
"Aug 12, 2023",,,,,,,,,,,,
"Aug 17, 2023",,,,,,,,,,,,
"Aug 22, 2023",0.099,0.055,0.047,0.1,0.13,0.127,0.137,0.067,0.071,0.058,0.06,0.049
"Aug 27, 2023",,,,,,,,,,,,
"Sep 1, 2023",,,,,,,,,,,,
"Sep 6, 2023",0.13,0.021,0.019,0.139,0.167,0.154,0.168,0.05,0.056,0.042,0.032,0.021
"Sep 11, 2023",0.137,0.033,0.032,0.129,0.157,0.134,0.131,0.055,0.056,0.044,0.044,0.048
"Sep 16, 2023",0.128,0.032,0.03,0.14,0.16,0.149,0.154,0.058,0.06,0.039,0.037,0.013
"Sep 26, 2023",,,,,,,,,,,,
"Oct 1, 2023",0.116,0.033,0.031,0.115,0.135,0.136,0.141,0.074,0.077,0.061,0.056,0.025
"Oct 6, 2023",,,,,,,,,,,,
"Oct 11, 2023",,,,,,,,,,,,
"Oct 16, 2023",0.076,0.038,0.036,0.101,0.132,0.142,0.153,0.075,0.079,0.072,0.055,0.04
"Oct 21, 2023",0.089,0.009,0.009,0.129,0.218,0.207,0.202,0.037,0.042,0.039,0.016,0.003
"Oct 26, 2023",0.11,0.027,0.024,0.158,0.208,0.172,0.153,0.037,0.042,0.033,0.027,0.009
"Oct 31, 2023",0.086,0.021,0.017,0.109,0.165,0.168,0.181,0.067,0.073,0.058,0.043,0.013
"Nov 5, 2023",0.089,0.011,0.01,0.153,0.237,0.2,0.191,0.03,0.034,0.029,0.013,0.003
"Nov 10, 2023",,,,,,,,,,,,
"Nov 15, 2023",,,,,,,,,,,,
"Nov 20, 2023",,,,,,,,,,,,
"Nov 25, 2023",0.085,0.004,0.004,0.156,0.239,0.212,0.199,0.029,0.032,0.028,0.009,0.002
"Nov 30, 2023",0.087,0.005,0.006,0.112,0.167,0.184,0.189,0.071,0.073,0.066,0.038,0.002
"Dec 5, 2023",,,,,,,,,,,,
"Dec 10, 2023",,,,,,,,,,,,
"Dec 15, 2023",,,,,,,,,,,,
"Dec 20, 2023",,,,,,,,,,,,
"Dec 25, 2023",,,,,,,,,,,,
"Dec 30, 2023",0.053,0.006,0.005,0.08,0.14,0.154,0.191,0.092,0.097,0.093,0.066,0.023
"Jan 4, 2024",0.061,0.005,0.006,0.132,0.231,0.227,0.226,0.035,0.034,0.032,0.01,0.002
"Jan 9, 2024",,,,,,,,,,,,
"Jan 14, 2024",0.032,0.003,0.004,0.068,0.125,0.177,0.237,0.094,0.101,0.095,0.055,0.01
"Jan 19, 2024",,,,,,,,,,,,
"Jan 24, 2024",,,,,,,,,,,,
"Jan 29, 2024",0.038,0.01,0.006,0.059,0.111,0.148,0.184,0.102,0.11,0.11,0.083,0.039
"Feb 3, 2024",0.097,0.01,0.009,0.137,0.201,0.197,0.195,0.043,0.042,0.035,0.021,0.011
"Feb 8, 2024",0.07,0.023,0.021,0.091,0.15,0.175,0.19,0.073,0.077,0.07,0.046,0.016
"Feb 18, 2024",,,,,,,,,,,,
"Feb 23, 2024",0.09,0.034,0.029,0.11,0.15,0.163,0.173,0.06,0.063,0.055,0.044,0.03
"Feb 28, 2024",,,,,,,,,,,,
"Mar 4, 2024",,,,,,,,,,,,
"Mar 9, 2024",,,,,,,,,,,,
"Mar 14, 2024",0.072,0.04,0.036,0.11,0.18,0.173,0.161,0.04,0.044,0.04,0.036,0.067
"Mar 19, 2024",0.071,0.01,0.01,0.089,0.155,0.191,0.208,0.071,0.077,0.07,0.037,0.012
"Mar 24, 2024",0.086,0.024,0.022,0.114,0.169,0.176,0.181,0.055,0.057,0.049,0.035,0.031
"Mar 29, 2024",0.088,0.03,0.029,0.094,0.163,0.189,0.186,0.051,0.053,0.048,0.038,0.031
"Apr 3, 2024",,,,,,,,,,,,
"Apr 8, 2024",,,,,,,,,,,,
"Apr 13, 2024",0.086,0.046,0.043,0.101,0.14,0.149,0.15,0.063,0.065,0.06,0.052,0.045
"Apr 18, 2024",,,,,,,,,,,,
"Apr 23, 2024",,,,,,,,,,,,
"Apr 28, 2024",,,,,,,,,,,,
"May 3, 2024",,,,,,,,,,,,
"May 8, 2024",,,,,,,,,,,,
"May 13, 2024",,,,,,,,,,,,
"May 18, 2024",,,,,,,,,,,,
"May 23, 2024",,,,,,,,,,,,
"May 28, 2024",,,,,,,,,,,,
"Jun 2, 2024",,,,,,,,,,,,
"Jun 7, 2024",,,,,,,,,,,,
"Jun 12, 2024",,,,,,,,,,,,
"Jun 17, 2024",,,,,,,,,,,,
"Jun 22, 2024",,,,,,,,,,,,
"Jun 27, 2024",,,,,,,,,,,,
"Jul 2, 2024",,,,,,,,,,,,
"Jul 7, 2024",0.09,0.073,0.066,0.088,0.096,0.097,0.102,0.077,0.077,0.068,0.075,0.089
"Jul 12, 2024",,,,,,,,,,,,
"Jul 17, 2024",,,,,,,,,,,,
"Jul 22, 2024",,,,,,,,,,,,
"Jul 27, 2024",,,,,,,,,,,,
"Aug 1, 2024",0.148,0.022,0.018,0.152,0.151,0.139,0.143,0.047,0.05,0.03,0.026,0.074
"Aug 6, 2024",0.083,0.068,0.061,0.081,0.096,0.1,0.109,0.08,0.081,0.073,0.077,0.092
"Aug 11, 2024",0.102,0.051,0.048,0.104,0.12,0.117,0.131,0.072,0.076,0.058,0.061,0.059
"Aug 16, 2024",0.102,0.06,0.057,0.095,0.118,0.113,0.116,0.073,0.074,0.061,0.069,0.063
"Aug 21, 2024",0.109,0.054,0.054,0.106,0.122,0.113,0.118,0.066,0.068,0.055,0.06,0.074
"Aug 26, 2024",0.101,0.045,0.043,0.097,0.13,0.135,0.15,0.068,0.073,0.055,0.056,0.047
"Aug 31, 2024",,,,,,,,,,,,
"Sep 5, 2024",,,,,,,,,,,,
"Sep 10, 2024",,,,,,,,,,,,
"Sep 15, 2024",,,,,,,,,,,,
"Sep 20, 2024",,,,,,,,,,,,
"Sep 25, 2024",0.129,0.049,0.048,0.109,0.124,0.142,0.146,0.06,0.061,0.045,0.051,0.036
"Sep 30, 2024",0.203,0.028,0.034,0.185,0.105,0.121,0.161,0.046,0.057,0.034,0.02,0.003
"Oct 5, 2024",,,,,,,,,,,,
"Oct 10, 2024",0.078,0.03,0.029,0.097,0.115,0.15,0.172,0.08,0.086,0.077,0.056,0.029
"Oct 15, 2024",,,,,,,,,,,,
"Oct 20, 2024",0.067,0.01,0.009,0.106,0.171,0.189,0.228,0.061,0.068,0.058,0.029,0.003
"Oct 25, 2024",0.103,0.014,0.012,0.117,0.205,0.201,0.207,0.041,0.042,0.034,0.021,0.004
"Oct 30, 2024",,,,,,,,,,,,
"Nov 4, 2024",0.086,0.017,0.015,0.107,0.176,0.195,0.21,0.054,0.06,0.048,0.029,0.002
"Nov 9, 2024",,,,,,,,,,,,
"Nov 14, 2024",,,,,,,,,,,,
"Nov 19, 2024",,,,,,,,,,,,
"Nov 24, 2024",0.074,0.004,0.004,0.115,0.231,0.227,0.238,0.03,0.033,0.032,0.009,0.003
"Nov 29, 2024",,,,,,,,,,,,
"Dec 4, 2024",0.064,0.007,0.004,0.087,0.135,0.148,0.174,0.094,0.098,0.096,0.07,0.023
"Dec 9, 2024",,,,,,,,,,,,
"Dec 14, 2024",0.079,0.023,0.02,0.09,0.131,0.138,0.162,0.084,0.088,0.07,0.06,0.055
"Dec 19, 2024",0.091,0.009,0.008,0.127,0.169,0.166,0.181,0.067,0.071,0.058,0.037,0.017
"Dec 24, 2024",0.082,0.006,0.007,0.112,0.189,0.208,0.215,0.054,0.055,0.048,0.022,0.003
"Dec 29, 2024",,,,,,,,,,,,
"Jan 3, 2025",0.065,0.006,0.005,0.094,0.154,0.164,0.187,0.083,0.088,0.082,0.056,0.015
"Jan 8, 2025",0.072,0.005,0.005,0.124,0.189,0.191,0.201,0.063,0.062,0.056,0.028,0.003
"Jan 13, 2025",,,,,,,,,,,,
"Jan 18, 2025",,,,,,,,,,,,
"Jan 23, 2025",0.058,0.015,0.014,0.094,0.17,0.182,0.191,0.075,0.074,0.071,0.04,0.016
"Jan 28, 2025",0.067,0.03,0.027,0.093,0.128,0.131,0.147,0.082,0.084,0.08,0.063,0.067
"Feb 2, 2025",0.086,0.016,0.011,0.13,0.217,0.191,0.181,0.045,0.047,0.039,0.023,0.015
"Feb 7, 2025",,,,,,,,,,,,
"Feb 12, 2025",0.096,0.043,0.036,0.111,0.157,0.151,0.147,0.062,0.065,0.055,0.049,0.029
"Feb 17, 2025",0.07,0.014,0.013,0.099,0.143,0.189,0.207,0.072,0.074,0.069,0.038,0.012
"Feb 22, 2025",,,,,,,,,,,,
"Feb 27, 2025",,,,,,,,,,,,
"Mar 4, 2025",0.085,0.07,0.063,0.09,0.123,0.123,0.113,0.07,0.069,0.063,0.067,0.064
"Mar 9, 2025",,,,,,,,,,,,
"Mar 14, 2025",,,,,,,,,,,,
"Mar 19, 2025",0.08,0.051,0.048,0.093,0.13,0.152,0.153,0.063,0.064,0.061,0.056,0.05
"Mar 24, 2025",,,,,,,,,,,,
"Mar 26, 2025",0.082,0.018,0.018,0.106,0.187,0.191,0.201,0.05,0.056,0.045,0.028,0.019
"Mar 29, 2025",,,,,,,,,,,,
"Apr 3, 2025",,,,,,,,,,,,
"Apr 8, 2025",0.079,0.05,0.045,0.095,0.125,0.132,0.139,0.072,0.074,0.07,0.061,0.058
"Apr 13, 2025",0.085,0.059,0.052,0.088,0.129,0.129,0.127,0.069,0.071,0.065,0.065,0.063
"Apr 15, 2025",0.094,0.054,0.049,0.099,0.131,0.12,0.121,0.066,0.066,0.061,0.062,0.077
"Apr 18, 2025",0.079,0.068,0.064,0.089,0.109,0.106,0.107,0.076,0.077,0.072,0.074,0.078
"Apr 23, 2025",0.085,0.053,0.042,0.102,0.156,0.141,0.136,0.049,0.051,0.05,0.045,0.088
"Apr 28, 2025",0.118,0.03,0.025,0.128,0.163,0.146,0.147,0.05,0.053,0.044,0.041,0.056
"May 3, 2025",,,,,,,,,,,,
"May 5, 2025",0.091,0.063,0.06,0.089,0.115,0.113,0.114,0.073,0.075,0.066,0.072,0.069
"May 8, 2025",0.084,0.069,0.064,0.094,0.11,0.105,0.109,0.074,0.075,0.068,0.071,0.077
"May 13, 2025",,,,,,,,,,,,
"May 18, 2025",,,,,,,,,,,,
"May 23, 2025",0.081,0.073,0.064,0.082,0.098,0.102,0.106,0.08,0.081,0.075,0.078,0.08
"May 25, 2025",,,,,,,,,,,,
"May 28, 2025",,,,,,,,,,,,
"Jun 2, 2025",,,,,,,,,,,,
"Jun 7, 2025",0.083,0.073,0.069,0.086,0.096,0.098,0.103,0.077,0.078,0.068,0.075,0.095
"Jun 12, 2025",0.086,0.075,0.065,0.091,0.098,0.1,0.098,0.072,0.07,0.068,0.071,0.105
"Jun 14, 2025",,,,,,,,,,,,
"Jun 17, 2025",,,,,,,,,,,,
"Jun 22, 2025",,,,,,,,,,,,
"Jun 27, 2025",,,,,,,,,,,,
"Jul 2, 2025",,,,,,,,,,,,
"Jul 4, 2025",,,,,,,,,,,,
"Jul 7, 2025",,,,,,,,,,,,
"Jul 12, 2025",,,,,,,,,,,,
"Jul 17, 2025",,,,,,,,,,,,
"Jul 22, 2025",,,,,,,,,,,,
"Jul 24, 2025",,,,,,,,,,,,
"Jul 27, 2025",,,,,,,,,,,,
"Aug 1, 2025",0.097,0.063,0.056,0.089,0.105,0.109,0.121,0.073,0.076,0.061,0.067,0.083
"Aug 6, 2025",,,,,,,,,,,,
"Aug 11, 2025",0.099,0.072,0.064,0.085,0.086,0.092,0.099,0.079,0.078,0.064,0.077,0.106
"Aug 13, 2025",,,,,,,,,,,,
"Aug 16, 2025",0.132,0.027,0.025,0.116,0.112,0.133,0.175,0.068,0.077,0.053,0.045,0.039
"Aug 21, 2025",,,,,,,,,,,,
"Aug 26, 2025",0.101,0.054,0.051,0.099,0.096,0.094,0.101,0.075,0.076,0.069,0.067,0.117
"Aug 31, 2025",,,,,,,,,,,,
"Sep 2, 2025",0.109,0.046,0.045,0.098,0.124,0.132,0.14,0.07,0.072,0.058,0.06,0.045
"Sep 5, 2025",0.141,0.02,0.018,0.152,0.177,0.159,0.159,0.044,0.046,0.032,0.025,0.028
"Sep 10, 2025",0.103,0.052,0.046,0.1,0.123,0.122,0.125,0.072,0.072,0.06,0.063,0.062
"Sep 15, 2025",0.134,0.013,0.011,0.148,0.18,0.171,0.181,0.045,0.049,0.036,0.024,0.011
"Sep 20, 2025",0.148,0.022,0.014,0.143,0.177,0.144,0.135,0.058,0.052,0.041,0.038,0.027
"Sep 22, 2025",0.143,0.022,0.02,0.134,0.162,0.141,0.14,0.061,0.062,0.049,0.044,0.02
"Sep 25, 2025",,,,,,,,,,,,
"Sep 30, 2025",,,,,,,,,,,,
"Oct 5, 2025",,,,,,,,,,,,
"Oct 10, 2025",0.075,0.035,0.03,0.087,0.124,0.137,0.162,0.084,0.09,0.075,0.059,0.042
"Oct 12, 2025",,,,,,,,,,,,
"Oct 15, 2025",0.104,0.007,0.007,0.15,0.223,0.196,0.199,0.031,0.037,0.029,0.014,0.004
"Oct 20, 2025",0.116,0.025,0.02,0.127,0.164,0.156,0.143,0.064,0.064,0.058,0.045,0.02
"Oct 25, 2025",0.095,0.027,0.024,0.126,0.153,0.157,0.164,0.059,0.062,0.057,0.037,0.037
"Oct 30, 2025",,,,,,,,,,,,
"Nov 1, 2025",0.094,0.005,0.006,0.128,0.236,0.214,0.212,0.029,0.031,0.029,0.012,0.004
"Nov 4, 2025",0.082,0.005,0.004,0.146,0.23,0.208,0.211,0.033,0.037,0.033,0.009,0.003
"Nov 9, 2025",0.078,0.035,0.032,0.072,0.092,0.096,0.115,0.076,0.082,0.07,0.066,0.185
"Nov 14, 2025",0.103,0.01,0.008,0.155,0.22,0.184,0.183,0.04,0.042,0.033,0.018,0.003
"Nov 19, 2025",0.108,0.015,0.011,0.135,0.201,0.175,0.171,0.051,0.052,0.042,0.029,0.009
"Nov 21, 2025",,,,,,,,,,,,
"Nov 24, 2025",,,,,,,,,,,,
"Nov 29, 2025",0.102,0.016,0.013,0.121,0.162,0.165,0.163,0.073,0.07,0.063,0.043,0.009
"Dec 4, 2025",,,,,,,,,,,,
"Dec 9, 2025",0.045,0.011,0.007,0.056,0.105,0.166,0.21,0.101,0.111,0.104,0.07,0.015
"Dec 11, 2025",0.048,0.002,0.004,0.071,0.148,0.21,0.252,0.072,0.079,0.073,0.035,0.006
"Dec 14, 2025",,,,,,,,,,,,
"Dec 19, 2025",0.042,0.009,0.007,0.078,0.169,0.203,0.224,0.072,0.079,0.073,0.038,0.005
"Dec 24, 2025",,,,,,,,,,,,
"Dec 29, 2025",,,,,,,,,,,,
"Dec 31, 2025",0.064,0.005,0.004,0.094,0.152,0.168,0.184,0.082,0.087,0.085,0.056,0.018
"Jan 3, 2026",,,,,,,,,,,,
"Jan 8, 2026",,,,,,,,,,,,
"Jan 13, 2026",0.044,0.007,0.007,0.116,0.186,0.194,0.204,0.067,0.07,0.067,0.033,0.005
"Jan 18, 2026",0.053,0.017,0.01,0.074,0.114,0.131,0.148,0.099,0.105,0.109,0.089,0.051
"Jan 23, 2026",,,,,,,,,,,,
"Jan 28, 2026",0.068,0.008,0.005,0.102,0.167,0.173,0.178,0.079,0.081,0.077,0.048,0.014
"Feb 2, 2026",0.048,0.024,0.012,0.065,0.091,0.108,0.128,0.108,0.114,0.121,0.11,0.074
"Feb 7, 2026",0.075,0.013,0.01,0.124,0.223,0.209,0.192,0.044,0.045,0.041,0.019,0.006
"Feb 12, 2026",0.103,0.014,0.01,0.141,0.202,0.178,0.173,0.048,0.05,0.041,0.029,0.009
"Feb 17, 2026",,,,,,,,,,,,
"Feb 22, 2026",0.083,0.04,0.037,0.103,0.139,0.148,0.147,0.069,0.071,0.069,0.053,0.042
"Feb 27, 2026",,,,,,,,,,,,
"Mar 4, 2026",0.087,0.032,0.03,0.127,0.184,0.168,0.165,0.047,0.051,0.044,0.035,0.029
"Mar 9, 2026",0.104,0.027,0.02,0.144,0.239,0.177,0.146,0.034,0.034,0.029,0.026,0.02
"Mar 14, 2026",0.09,0.018,0.015,0.138,0.205,0.18,0.182,0.041,0.044,0.037,0.022,0.028
"Mar 19, 2026",0.112,0.021,0.015,0.128,0.176,0.155,0.152,0.06,0.06,0.053,0.039,0.03
"Mar 24, 2026",0.12,0.037,0.032,0.131,0.15,0.127,0.121,0.064,0.065,0.055,0.053,0.045
"Mar 29, 2026",,,,,,,,,,,,
"Mar 31, 2026",0.093,0.06,0.055,0.1,0.127,0.118,0.119,0.071,0.071,0.063,0.066,0.058
"Apr 3, 2026",,,,,,,,,,,,
